class,path_rgb,path_gray
aluminium_foil,data_resized/rgb\aluminium_foil\sample_b\aluminium_foil_sample_b_00160.png,data_resized/gray\aluminium_foil\sample_b\aluminium_foil_sample_b_00160.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_b\aluminium_foil_sample_b_00161.png,data_resized/gray\aluminium_foil\sample_b\aluminium_foil_sample_b_00161.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_b\aluminium_foil_sample_b_00162.png,data_resized/gray\aluminium_foil\sample_b\aluminium_foil_sample_b_00162.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_b\aluminium_foil_sample_b_00163.png,data_resized/gray\aluminium_foil\sample_b\aluminium_foil_sample_b_00163.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_b\aluminium_foil_sample_b_00164.png,data_resized/gray\aluminium_foil\sample_b\aluminium_foil_sample_b_00164.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_b\aluminium_foil_sample_b_00165.png,data_resized/gray\aluminium_foil\sample_b\aluminium_foil_sample_b_00165.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_b\aluminium_foil_sample_b_00166.png,data_resized/gray\aluminium_foil\sample_b\aluminium_foil_sample_b_00166.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_b\aluminium_foil_sample_b_00167.png,data_resized/gray\aluminium_foil\sample_b\aluminium_foil_sample_b_00167.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_b\aluminium_foil_sample_b_00168.png,data_resized/gray\aluminium_foil\sample_b\aluminium_foil_sample_b_00168.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_b\aluminium_foil_sample_b_00169.png,data_resized/gray\aluminium_foil\sample_b\aluminium_foil_sample_b_00169.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_b\aluminium_foil_sample_b_00170.png,data_resized/gray\aluminium_foil\sample_b\aluminium_foil_sample_b_00170.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_b\aluminium_foil_sample_b_00171.png,data_resized/gray\aluminium_foil\sample_b\aluminium_foil_sample_b_00171.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_b\aluminium_foil_sample_b_00172.png,data_resized/gray\aluminium_foil\sample_b\aluminium_foil_sample_b_00172.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_b\aluminium_foil_sample_b_00173.png,data_resized/gray\aluminium_foil\sample_b\aluminium_foil_sample_b_00173.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_b\aluminium_foil_sample_b_00174.png,data_resized/gray\aluminium_foil\sample_b\aluminium_foil_sample_b_00174.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_b\aluminium_foil_sample_b_00175.png,data_resized/gray\aluminium_foil\sample_b\aluminium_foil_sample_b_00175.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_b\aluminium_foil_sample_b_00176.png,data_resized/gray\aluminium_foil\sample_b\aluminium_foil_sample_b_00176.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_b\aluminium_foil_sample_b_00177.png,data_resized/gray\aluminium_foil\sample_b\aluminium_foil_sample_b_00177.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_b\aluminium_foil_sample_b_00178.png,data_resized/gray\aluminium_foil\sample_b\aluminium_foil_sample_b_00178.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_b\aluminium_foil_sample_b_00179.png,data_resized/gray\aluminium_foil\sample_b\aluminium_foil_sample_b_00179.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_b\aluminium_foil_sample_b_00180.png,data_resized/gray\aluminium_foil\sample_b\aluminium_foil_sample_b_00180.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_b\aluminium_foil_sample_b_00181.png,data_resized/gray\aluminium_foil\sample_b\aluminium_foil_sample_b_00181.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_b\aluminium_foil_sample_b_00182.png,data_resized/gray\aluminium_foil\sample_b\aluminium_foil_sample_b_00182.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_b\aluminium_foil_sample_b_00183.png,data_resized/gray\aluminium_foil\sample_b\aluminium_foil_sample_b_00183.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_b\aluminium_foil_sample_b_00184.png,data_resized/gray\aluminium_foil\sample_b\aluminium_foil_sample_b_00184.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_b\aluminium_foil_sample_b_00185.png,data_resized/gray\aluminium_foil\sample_b\aluminium_foil_sample_b_00185.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_b\aluminium_foil_sample_b_00186.png,data_resized/gray\aluminium_foil\sample_b\aluminium_foil_sample_b_00186.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_b\aluminium_foil_sample_b_00187.png,data_resized/gray\aluminium_foil\sample_b\aluminium_foil_sample_b_00187.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_b\aluminium_foil_sample_b_00188.png,data_resized/gray\aluminium_foil\sample_b\aluminium_foil_sample_b_00188.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_b\aluminium_foil_sample_b_00189.png,data_resized/gray\aluminium_foil\sample_b\aluminium_foil_sample_b_00189.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_b\aluminium_foil_sample_b_00190.png,data_resized/gray\aluminium_foil\sample_b\aluminium_foil_sample_b_00190.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_b\aluminium_foil_sample_b_00191.png,data_resized/gray\aluminium_foil\sample_b\aluminium_foil_sample_b_00191.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_b\aluminium_foil_sample_b_00192.png,data_resized/gray\aluminium_foil\sample_b\aluminium_foil_sample_b_00192.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_b\aluminium_foil_sample_b_00193.png,data_resized/gray\aluminium_foil\sample_b\aluminium_foil_sample_b_00193.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_b\aluminium_foil_sample_b_00194.png,data_resized/gray\aluminium_foil\sample_b\aluminium_foil_sample_b_00194.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_b\aluminium_foil_sample_b_00195.png,data_resized/gray\aluminium_foil\sample_b\aluminium_foil_sample_b_00195.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_b\aluminium_foil_sample_b_00196.png,data_resized/gray\aluminium_foil\sample_b\aluminium_foil_sample_b_00196.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_b\aluminium_foil_sample_b_00197.png,data_resized/gray\aluminium_foil\sample_b\aluminium_foil_sample_b_00197.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_b\aluminium_foil_sample_b_00198.png,data_resized/gray\aluminium_foil\sample_b\aluminium_foil_sample_b_00198.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_b\aluminium_foil_sample_b_00199.png,data_resized/gray\aluminium_foil\sample_b\aluminium_foil_sample_b_00199.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_b\aluminium_foil_sample_b_00200.png,data_resized/gray\aluminium_foil\sample_b\aluminium_foil_sample_b_00200.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_b\aluminium_foil_sample_b_00201.png,data_resized/gray\aluminium_foil\sample_b\aluminium_foil_sample_b_00201.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_b\aluminium_foil_sample_b_00202.png,data_resized/gray\aluminium_foil\sample_b\aluminium_foil_sample_b_00202.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_b\aluminium_foil_sample_b_00203.png,data_resized/gray\aluminium_foil\sample_b\aluminium_foil_sample_b_00203.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_b\aluminium_foil_sample_b_00204.png,data_resized/gray\aluminium_foil\sample_b\aluminium_foil_sample_b_00204.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_b\aluminium_foil_sample_b_00205.png,data_resized/gray\aluminium_foil\sample_b\aluminium_foil_sample_b_00205.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_b\aluminium_foil_sample_b_00206.png,data_resized/gray\aluminium_foil\sample_b\aluminium_foil_sample_b_00206.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_b\aluminium_foil_sample_b_00207.png,data_resized/gray\aluminium_foil\sample_b\aluminium_foil_sample_b_00207.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_b\aluminium_foil_sample_b_00208.png,data_resized/gray\aluminium_foil\sample_b\aluminium_foil_sample_b_00208.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_b\aluminium_foil_sample_b_00209.png,data_resized/gray\aluminium_foil\sample_b\aluminium_foil_sample_b_00209.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_b\aluminium_foil_sample_b_00210.png,data_resized/gray\aluminium_foil\sample_b\aluminium_foil_sample_b_00210.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_b\aluminium_foil_sample_b_00211.png,data_resized/gray\aluminium_foil\sample_b\aluminium_foil_sample_b_00211.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_b\aluminium_foil_sample_b_00212.png,data_resized/gray\aluminium_foil\sample_b\aluminium_foil_sample_b_00212.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_b\aluminium_foil_sample_b_00213.png,data_resized/gray\aluminium_foil\sample_b\aluminium_foil_sample_b_00213.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_b\aluminium_foil_sample_b_00214.png,data_resized/gray\aluminium_foil\sample_b\aluminium_foil_sample_b_00214.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_b\aluminium_foil_sample_b_00215.png,data_resized/gray\aluminium_foil\sample_b\aluminium_foil_sample_b_00215.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_c\aluminium_foil_sample_c_00216.png,data_resized/gray\aluminium_foil\sample_c\aluminium_foil_sample_c_00216.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_c\aluminium_foil_sample_c_00217.png,data_resized/gray\aluminium_foil\sample_c\aluminium_foil_sample_c_00217.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_c\aluminium_foil_sample_c_00218.png,data_resized/gray\aluminium_foil\sample_c\aluminium_foil_sample_c_00218.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_c\aluminium_foil_sample_c_00219.png,data_resized/gray\aluminium_foil\sample_c\aluminium_foil_sample_c_00219.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_c\aluminium_foil_sample_c_00220.png,data_resized/gray\aluminium_foil\sample_c\aluminium_foil_sample_c_00220.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_c\aluminium_foil_sample_c_00221.png,data_resized/gray\aluminium_foil\sample_c\aluminium_foil_sample_c_00221.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_c\aluminium_foil_sample_c_00222.png,data_resized/gray\aluminium_foil\sample_c\aluminium_foil_sample_c_00222.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_c\aluminium_foil_sample_c_00223.png,data_resized/gray\aluminium_foil\sample_c\aluminium_foil_sample_c_00223.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_c\aluminium_foil_sample_c_00224.png,data_resized/gray\aluminium_foil\sample_c\aluminium_foil_sample_c_00224.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_c\aluminium_foil_sample_c_00225.png,data_resized/gray\aluminium_foil\sample_c\aluminium_foil_sample_c_00225.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_c\aluminium_foil_sample_c_00226.png,data_resized/gray\aluminium_foil\sample_c\aluminium_foil_sample_c_00226.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_c\aluminium_foil_sample_c_00227.png,data_resized/gray\aluminium_foil\sample_c\aluminium_foil_sample_c_00227.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_c\aluminium_foil_sample_c_00228.png,data_resized/gray\aluminium_foil\sample_c\aluminium_foil_sample_c_00228.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_c\aluminium_foil_sample_c_00229.png,data_resized/gray\aluminium_foil\sample_c\aluminium_foil_sample_c_00229.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_c\aluminium_foil_sample_c_00230.png,data_resized/gray\aluminium_foil\sample_c\aluminium_foil_sample_c_00230.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_c\aluminium_foil_sample_c_00231.png,data_resized/gray\aluminium_foil\sample_c\aluminium_foil_sample_c_00231.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_c\aluminium_foil_sample_c_00232.png,data_resized/gray\aluminium_foil\sample_c\aluminium_foil_sample_c_00232.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_c\aluminium_foil_sample_c_00233.png,data_resized/gray\aluminium_foil\sample_c\aluminium_foil_sample_c_00233.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_c\aluminium_foil_sample_c_00234.png,data_resized/gray\aluminium_foil\sample_c\aluminium_foil_sample_c_00234.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_c\aluminium_foil_sample_c_00235.png,data_resized/gray\aluminium_foil\sample_c\aluminium_foil_sample_c_00235.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_c\aluminium_foil_sample_c_00236.png,data_resized/gray\aluminium_foil\sample_c\aluminium_foil_sample_c_00236.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_c\aluminium_foil_sample_c_00237.png,data_resized/gray\aluminium_foil\sample_c\aluminium_foil_sample_c_00237.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_c\aluminium_foil_sample_c_00238.png,data_resized/gray\aluminium_foil\sample_c\aluminium_foil_sample_c_00238.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_c\aluminium_foil_sample_c_00239.png,data_resized/gray\aluminium_foil\sample_c\aluminium_foil_sample_c_00239.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_c\aluminium_foil_sample_c_00240.png,data_resized/gray\aluminium_foil\sample_c\aluminium_foil_sample_c_00240.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_c\aluminium_foil_sample_c_00241.png,data_resized/gray\aluminium_foil\sample_c\aluminium_foil_sample_c_00241.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_c\aluminium_foil_sample_c_00242.png,data_resized/gray\aluminium_foil\sample_c\aluminium_foil_sample_c_00242.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_c\aluminium_foil_sample_c_00243.png,data_resized/gray\aluminium_foil\sample_c\aluminium_foil_sample_c_00243.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_c\aluminium_foil_sample_c_00244.png,data_resized/gray\aluminium_foil\sample_c\aluminium_foil_sample_c_00244.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_c\aluminium_foil_sample_c_00245.png,data_resized/gray\aluminium_foil\sample_c\aluminium_foil_sample_c_00245.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_c\aluminium_foil_sample_c_00246.png,data_resized/gray\aluminium_foil\sample_c\aluminium_foil_sample_c_00246.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_c\aluminium_foil_sample_c_00247.png,data_resized/gray\aluminium_foil\sample_c\aluminium_foil_sample_c_00247.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_c\aluminium_foil_sample_c_00248.png,data_resized/gray\aluminium_foil\sample_c\aluminium_foil_sample_c_00248.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_c\aluminium_foil_sample_c_00249.png,data_resized/gray\aluminium_foil\sample_c\aluminium_foil_sample_c_00249.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_c\aluminium_foil_sample_c_00250.png,data_resized/gray\aluminium_foil\sample_c\aluminium_foil_sample_c_00250.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_c\aluminium_foil_sample_c_00251.png,data_resized/gray\aluminium_foil\sample_c\aluminium_foil_sample_c_00251.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_c\aluminium_foil_sample_c_00252.png,data_resized/gray\aluminium_foil\sample_c\aluminium_foil_sample_c_00252.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_c\aluminium_foil_sample_c_00253.png,data_resized/gray\aluminium_foil\sample_c\aluminium_foil_sample_c_00253.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_c\aluminium_foil_sample_c_00254.png,data_resized/gray\aluminium_foil\sample_c\aluminium_foil_sample_c_00254.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_c\aluminium_foil_sample_c_00255.png,data_resized/gray\aluminium_foil\sample_c\aluminium_foil_sample_c_00255.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_c\aluminium_foil_sample_c_00256.png,data_resized/gray\aluminium_foil\sample_c\aluminium_foil_sample_c_00256.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_c\aluminium_foil_sample_c_00257.png,data_resized/gray\aluminium_foil\sample_c\aluminium_foil_sample_c_00257.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_c\aluminium_foil_sample_c_00258.png,data_resized/gray\aluminium_foil\sample_c\aluminium_foil_sample_c_00258.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_c\aluminium_foil_sample_c_00259.png,data_resized/gray\aluminium_foil\sample_c\aluminium_foil_sample_c_00259.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_c\aluminium_foil_sample_c_00260.png,data_resized/gray\aluminium_foil\sample_c\aluminium_foil_sample_c_00260.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_c\aluminium_foil_sample_c_00261.png,data_resized/gray\aluminium_foil\sample_c\aluminium_foil_sample_c_00261.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_c\aluminium_foil_sample_c_00262.png,data_resized/gray\aluminium_foil\sample_c\aluminium_foil_sample_c_00262.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_c\aluminium_foil_sample_c_00263.png,data_resized/gray\aluminium_foil\sample_c\aluminium_foil_sample_c_00263.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_c\aluminium_foil_sample_c_00264.png,data_resized/gray\aluminium_foil\sample_c\aluminium_foil_sample_c_00264.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_c\aluminium_foil_sample_c_00265.png,data_resized/gray\aluminium_foil\sample_c\aluminium_foil_sample_c_00265.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_c\aluminium_foil_sample_c_00266.png,data_resized/gray\aluminium_foil\sample_c\aluminium_foil_sample_c_00266.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_c\aluminium_foil_sample_c_00267.png,data_resized/gray\aluminium_foil\sample_c\aluminium_foil_sample_c_00267.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_c\aluminium_foil_sample_c_00268.png,data_resized/gray\aluminium_foil\sample_c\aluminium_foil_sample_c_00268.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_c\aluminium_foil_sample_c_00269.png,data_resized/gray\aluminium_foil\sample_c\aluminium_foil_sample_c_00269.png
aluminium_foil,data_resized/rgb\aluminium_foil\sample_c\aluminium_foil_sample_c_00270.png,data_resized/gray\aluminium_foil\sample_c\aluminium_foil_sample_c_00270.png
